"","AirportID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","TzDatabaseTz","Type","Source"
"2389",2506,"Bolivar Airport","Bolivar","Argentina","\N","SAZI",-36.1866,-61.0764,308,"-3","N","America/Buenos_Aires","airport","OurAirports"
"2390",2508,"Ástor Piazzola International Airport","Mar Del Plata","Argentina","MDQ","SAZM",-37.9342,-57.5733,72,"-3","N","America/Buenos_Aires","airport","OurAirports"
"2391",2509,"Presidente Peron Airport","Neuquen","Argentina","NQN","SAZN",-38.949001,-68.155701,895,"-3","N","America/Argentina/Salta","airport","OurAirports"
"2392",2511,"Comodoro Pedro Zanni Airport","Pehuajo","Argentina","PEH","SAZP",-35.8446,-61.8576,278,"-3","N","America/Buenos_Aires","airport","OurAirports"
"2393",2512,"Santa Rosa Airport","Santa Rosa","Argentina","RSA","SAZR",-36.588299,-64.275703,630,"-3","N","America/Argentina/Salta","airport","OurAirports"
"2394",2513,"San Carlos De Bariloche Airport","San Carlos De Bariloche","Argentina","BRC","SAZS",-41.151199,-71.157501,2774,"-3","N","America/Argentina/Salta","airport","OurAirports"
"2395",2514,"Héroes De Malvinas Airport","Tandil","Argentina","TDL","SAZT",-37.2374000549,-59.2279014587,574,"-3","N","America/Buenos_Aires","airport","OurAirports"
"2396",2515,"Villa Gesell Airport","Villa Gesell","Argentina","VLG","SAZV",-37.2354,-57.0292,32,"-3","N","America/Buenos_Aires","airport","OurAirports"
"2397",2516,"Cutral-Co Airport","Cutralco","Argentina","CUT","SAZW",-38.9397010803,-69.2646026611,2132,"-3","N","America/Argentina/Salta","airport","OurAirports"
"2398",2517,"Aviador C. Campos Airport","San Martin Des Andes","Argentina","CPC","SAZY",-40.075401,-71.137299,2569,"-3","N","America/Argentina/Salta","airport","OurAirports"
"2399",2518,"Conceição do Araguaia Airport","Conceicao Do Araguaia","Brazil","CDJ","SBAA",-8.34834957122803,-49.3014984130859,653,"-3","S","America/Belem","airport","OurAirports"
"2400",2519,"Campo Délio Jardim de Mattos Airport","Rio De Janeiro","Brazil","\N","SBAF",-22.875099,-43.384701,110,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2401",2520,"Amapá Airport","Amapa","Brazil","\N","SBAM",2.07751,-50.8582,45,"-3","S","America/Fortaleza","airport","OurAirports"
"2402",2521,"Araraquara Airport","Araracuara","Brazil","AQA","SBAQ",-21.8120002747,-48.1329994202,2334,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2403",2522,"Santa Maria Airport","Aracaju","Brazil","AJU","SBAR",-10.984000206,-37.0703010559,23,"-3","S","America/Fortaleza","airport","OurAirports"
"2404",2523,"Assis","Assis","Brazil","\N","SBAS",-22.638564,-50.455914,1850,"-3","S","America/Sao_Paulo","unknown","Legacy"
"2405",2524,"Piloto Osvaldo Marques Dias Airport","Alta Floresta","Brazil","AFL","SBAT",-9.8663892746,-56.1049995422,948,"-4","S","America/Campo_Grande","airport","OurAirports"
"2406",2525,"Araçatuba Airport","Aracatuba","Brazil","ARU","SBAU",-21.1413002014,-50.4247016907,1361,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2407",2526,"Val de Cans/Júlio Cezar Ribeiro International Airport","Belem","Brazil","BEL","SBBE",-1.37925004959,-48.4762992859,54,"-3","S","America/Belem","airport","OurAirports"
"2408",2527,"Comandante Gustavo Kraemer Airport","Bage","Brazil","BGX","SBBG",-31.39049911499,-54.112201690674,600,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2409",2528,"Pampulha - Carlos Drummond de Andrade Airport","Belo Horizonte","Brazil","PLU","SBBH",-19.8512001037598,-43.9505996704102,2589,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2410",2529,"Bacacheri Airport","Curitiba","Brazil","BFH","SBBI",-25.4050998688,-49.2319984436,3057,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2411",2530,"Major Brigadeiro Doorgal Borges Airport","Barbacena","Brazil","\N","SBBQ",-21.2672,-43.761101,3657,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2412",2531,"Presidente Juscelino Kubistschek International Airport","Brasilia","Brazil","BSB","SBBR",-15.8691673278809,-47.9208335876465,3497,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2413",2532,"Bauru Airport","Bauru","Brazil","BAU","SBBU",-22.3449993134,-49.0537986755,2025,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2414",2533,"Atlas Brasil Cantanhede Airport","Boa Vista","Brazil","BVB","SBBV",2.84138894081,-60.6922225952,276,"-4","S","America/Boa_Vista","airport","OurAirports"
"2415",2534,"Barra do Garças Airport","Barra Do Garcas","Brazil","BPG","SBBW",-15.8613004684,-52.3889007568,1147,"-4","S","America/Campo_Grande","airport","OurAirports"
"2416",2535,"Cascavel Airport","Cascavel","Brazil","CAC","SBCA",-25.0002994537,-53.5008010864,2473,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2417",2536,"Cachimbo Airport","Itaituba","Brazil","\N","SBCC",-9.33393955231,-54.9654006958,1762,"-3","S","America/Belem","airport","OurAirports"
"2418",2537,"Tancredo Neves International Airport","Belo Horizonte","Brazil","CNF","SBCF",-19.6244430541992,-43.9719429016113,2715,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2419",2538,"Campo Grande Airport","Campo Grande","Brazil","CGR","SBCG",-20.4687004089,-54.6725006104,1833,"-4","S","America/Campo_Grande","airport","OurAirports"
"2420",2539,"Serafin Enoss Bertaso Airport","Chapeco","Brazil","XAP","SBCH",-27.134199142456,-52.656600952148,2146,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2421",2540,"Brig. Lysias Augusto Rodrigues Airport","Carolina","Brazil","CLN","SBCI",-7.32043981552124,-47.4586982727051,565,"-3","S","America/Fortaleza","airport","OurAirports"
"2422",2541,"Diomício Freitas Airport","Criciuma","Brazil","CCM","SBCM",-28.7244434357,-49.4213905334,93,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2423",2542,"Canoas Air Force Base","Porto Alegre","Brazil","\N","SBCO",-29.945928,-51.144413,26,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2424",2543,"Bartolomeu Lisandro Airport","Campos","Brazil","CAW","SBCP",-21.698299408,-41.301700592,57,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2425",2544,"Corumbá International Airport","Corumba","Brazil","CMG","SBCR",-19.0119438171,-57.6713905334,461,"-4","S","America/Campo_Grande","airport","OurAirports"
"2426",2545,"Afonso Pena Airport","Curitiba","Brazil","CWB","SBCT",-25.5284996033,-49.1758003235,2988,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2427",2546,"Caravelas Airport","Caravelas","Brazil","CRQ","SBCV",-17.652299880981,-39.253101348877,36,"-3","S","America/Fortaleza","airport","OurAirports"
"2428",2547,"Hugo Cantergiani Regional Airport","Caxias Do Sul","Brazil","CXJ","SBCX",-29.1970996857,-51.1875,2472,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2429",2548,"Marechal Rondon Airport","Cuiaba","Brazil","CGB","SBCY",-15.6528997421,-56.1166992188,617,"-4","S","America/Campo_Grande","airport","OurAirports"
"2430",2549,"Cruzeiro do Sul Airport","Cruzeiro do Sul","Brazil","CZS","SBCZ",-7.59990978241,-72.7695007324,637,"-5","S","America/Rio_Branco","airport","OurAirports"
"2431",2550,"Presidente Prudente Airport","President Prudente","Brazil","PPB","SBDN",-22.1751003265,-51.4245986938,1477,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2432",2551,"Eduardo Gomes International Airport","Manaus","Brazil","MAO","SBEG",-3.03860998153687,-60.0497016906738,264,"-4","S","America/Boa_Vista","airport","OurAirports"
"2433",2552,"Jacareacanga Airport","Jacare-acanga","Brazil","JCR","SBEK",-6.2331600189209,-57.7769012451172,323,"-3","S","America/Belem","airport","OurAirports"
"2434",2553,"São Pedro da Aldeia Airport","Sao Pedro Da Aldeia","Brazil","\N","SBES",-22.8129005432129,-42.092601776123,61,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2435",2554,"Cataratas International Airport","Foz Do Iguacu","Brazil","IGU","SBFI",-25.6002788543701,-54.4850006103516,786,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2436",2555,"Hercílio Luz International Airport","Florianopolis","Brazil","FLN","SBFL",-27.6702785491943,-48.5525016784668,16,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2437",2556,"Fernando de Noronha Airport","Fernando Do Noronha","Brazil","FEN","SBFN",-3.85493,-32.423302,193,"-3","S","America/Fortaleza","airport","OurAirports"
"2438",2557,"Fronteira","Fronteira","Brazil","\N","SBFT",-20.278483,-49.187472,1599,"-3","S","America/Sao_Paulo","unknown","Legacy"
"2439",2558,"Furnas Airport","Alpinopolis","Brazil","\N","SBFU",-20.7028007507324,-46.3353004455566,2413,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2440",2559,"Pinto Martins International Airport","Fortaleza","Brazil","FOR","SBFZ",-3.77627992630005,-38.532600402832,82,"-3","S","America/Fortaleza","airport","OurAirports"
"2441",2560,"Rio Galeão – Tom Jobim International Airport","Rio De Janeiro","Brazil","GIG","SBGL",-22.8099994659,-43.2505569458,28,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2442",2561,"Guajará-Mirim Airport","Guajara-mirim","Brazil","GJM","SBGM",-10.7863998413086,-65.284797668457,478,"-4","S","America/Boa_Vista","airport","OurAirports"
"2443",2562,"Santa Genoveva Airport","Goiania","Brazil","GYN","SBGO",-16.6319999694824,-49.2206993103027,2450,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2444",2563,"EMBRAER - Unidade Gavião Peixoto Airport","Macae","Brazil","\N","SBGP",-21.7737007141113,-48.405101776123,1998,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2445",2564,"Guarulhos - Governador André Franco Montoro International Airport","Sao Paulo","Brazil","GRU","SBGR",-23.4355564117432,-46.4730567932129,2459,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2446",2565,"Guaratinguetá Airport","Guaratingueta","Brazil","GUJ","SBGW",-22.7915992736816,-45.2047996520996,1761,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2447",2566,"Altamira Airport","Altamira","Brazil","ATM","SBHT",-3.2539100646973,-52.254001617432,369,"-3","S","America/Belem","airport","OurAirports"
"2448",2567,"Itacoatiara Airport","Itaituba","Brazil","ITA","SBIC",-3.1272599697113,-58.481201171875,142,"-4","S","America/Boa_Vista","airport","OurAirports"
"2449",2568,"Itaituba Airport","Itaituba","Brazil","ITB","SBIH",-4.2423400878906,-56.000701904297,110,"-3","S","America/Belem","airport","OurAirports"
"2450",2569,"Bahia - Jorge Amado Airport","Ilheus","Brazil","IOS","SBIL",-14.815999984741,-39.033199310303,15,"-3","S","America/Fortaleza","airport","OurAirports"
"2451",2570,"Usiminas Airport","Ipatinga","Brazil","IPN","SBIP",-19.470699310303,-42.487598419189,784,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2452",2571,"Francisco Vilela do Amaral Airport","Itumbiara","Brazil","ITR","SBIT",-18.4447002411,-49.2134017944,1630,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2453",2572,"Prefeito Renato Moreira Airport","Imperatriz","Brazil","IMP","SBIZ",-5.53129,-47.459999,432,"-3","S","America/Fortaleza","airport","OurAirports"
"2454",2573,"Belém/Brigadeiro Protásio de Oliveira Airport","Belem","Brazil","\N","SBJC",-1.4141600132,-48.4607009888,52,"-3","S","America/Belem","airport","OurAirports"
"2455",2574,"Francisco de Assis Airport","Juiz De Fora","Brazil","JDF","SBJF",-21.7915000915527,-43.3867988586426,2989,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2456",2575,"Presidente Castro Pinto International Airport","Joao Pessoa","Brazil","JPA","SBJP",-7.14583301544,-34.9486122131,217,"-3","S","America/Fortaleza","airport","OurAirports"
"2457",2576,"Lauro Carneiro de Loyola Airport","Joinville","Brazil","JOI","SBJV",-26.2245006561279,-48.7974014282227,15,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2458",2577,"Presidente João Suassuna Airport","Campina Grande","Brazil","CPV","SBKG",-7.26992,-35.8964,1646,"-3","S","America/Fortaleza","airport","OurAirports"
"2459",2578,"Viracopos International Airport","Campinas","Brazil","VCP","SBKP",-23.0074005127,-47.1344985962,2170,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2460",2579,"Lages Airport","Lajes","Brazil","LAJ","SBLJ",-27.7821006775,-50.28150177,3065,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2461",2580,"Lins Airport","Lins","Brazil","LIP","SBLN",-21.663999557495,-49.730499267578,1559,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2462",2581,"Governador José Richa Airport","Londrina","Brazil","LDB","SBLO",-23.3335990906,-51.1301002502,1867,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2463",2582,"Bom Jesus da Lapa Airport","Bom Jesus Da Lapa","Brazil","LAZ","SBLP",-13.2621002197,-43.4081001282,1454,"-3","S","America/Fortaleza","airport","OurAirports"
"2464",2583,"Lagoa Santa Airport","Lagoa Santa","Brazil","\N","SBLS",-19.661600112915,-43.8964004516602,2795,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2465",2584,"João Correa da Rocha Airport","Maraba","Brazil","MAB","SBMA",-5.36858987808,-49.1380004883,357,"-3","S","America/Belem","airport","OurAirports"
"2466",2585,"Monte Dourado Airport","Almeirim","Brazil","MEU","SBMD",-0.889839,-52.6022,677,"-3","S","America/Belem","airport","OurAirports"
"2467",2586,"Regional de Maringá - Sílvio Nane Junior Airport","Maringa","Brazil","MGF","SBMG",-23.4794445038,-52.01222229,1788,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2468",2587,"Mário Ribeiro Airport","Montes Claros","Brazil","MOC","SBMK",-16.7068996429,-43.818901062,2191,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2469",2589,"Ponta Pelada Airport","Manaus","Brazil","PLL","SBMN",-3.14603996276855,-59.9863014221191,267,"-4","S","America/Boa_Vista","airport","OurAirports"
"2470",2590,"Zumbi dos Palmares Airport","Maceio","Brazil","MCZ","SBMO",-9.51080989837646,-35.7916984558105,387,"-3","S","America/Fortaleza","airport","OurAirports"
"2471",2591,"Alberto Alcolumbre Airport","Macapa","Brazil","MCP","SBMQ",0.0506640002131,-51.0722007751,56,"-3","S","America/Fortaleza","airport","OurAirports"
"2472",2592,"Dix-Sept Rosado Airport","Mocord","Brazil","MVF","SBMS",-5.2019200325,-37.3642997742,76,"-3","S","America/Fortaleza","airport","OurAirports"
"2473",2593,"Campo de Marte Airport","Sao Paulo","Brazil","\N","SBMT",-23.5090999603,-46.6377983093,2368,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2474",2594,"Manicoré Airport","Manicore","Brazil","MNX","SBMY",-5.8113799095154,-61.278301239014,174,"-4","S","America/Boa_Vista","airport","OurAirports"
"2475",2595,"Ministro Victor Konder International Airport","Navegantes","Brazil","NVT","SBNF",-26.879999,-48.651402,18,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2476",2596,"Santo Ângelo Airport","Santo Angelo","Brazil","GEL","SBNM",-28.2817,-54.169102,1056,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2477",2597,"Governador Aluízio Alves International Airport","Natal","Brazil","NAT","SBSG",-5.768056,-35.376111,272,"-3","S","America/Fortaleza","airport","OurAirports"
"2478",2598,"Oiapoque Airport","Oioiapoque","Brazil","OYK","SBOI",3.85548996925354,-51.7969017028809,63,"-3","S","America/Fortaleza","airport","OurAirports"
"2479",2599,"Salgado Filho Airport","Porto Alegre","Brazil","POA","SBPA",-29.9944000244141,-51.1713981628418,11,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2480",2600,"Prefeito Doutor João Silva Filho Airport","Parnaiba","Brazil","PHB","SBPB",-2.89374995232,-41.7319984436,16,"-3","S","America/Fortaleza","airport","OurAirports"
"2481",2601,"Poços de Caldas - Embaixador Walther Moreira Salles Airport","Pocos De Caldas","Brazil","POO","SBPC",-21.843000411987,-46.567901611328,4135,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2482",2602,"Lauro Kurtz Airport","Passo Fundo","Brazil","PFB","SBPF",-28.243999,-52.326599,2376,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2483",2603,"João Simões Lopes Neto International Airport","Pelotas","Brazil","PET","SBPK",-31.718399,-52.327702,59,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2484",2604,"Senador Nilo Coelho Airport","Petrolina","Brazil","PNZ","SBPL",-9.3624095916748,-40.5690994262695,1263,"-3","S","America/Fortaleza","airport","OurAirports"
"2485",2605,"Porto Nacional Airport","Porto Nacional","Brazil","PNB","SBPN",-10.7194004058838,-48.3997001647949,870,"-3","S","America/Fortaleza","airport","OurAirports"
"2486",2606,"Ponta Porã Airport","Ponta Pora","Brazil","PMG","SBPP",-22.5496006011963,-55.7025985717773,2156,"-4","S","America/Campo_Grande","airport","OurAirports"
"2487",2607,"Governador Jorge Teixeira de Oliveira Airport","Porto Velho","Brazil","PVH","SBPV",-8.70928955078125,-63.9023017883301,290,"-4","S","America/Boa_Vista","airport","OurAirports"
"2488",2609,"Plácido de Castro Airport","Rio Branco","Brazil","RBR","SBRB",-9.86888885498047,-67.8980560302734,633,"-5","S","America/Rio_Branco","airport","OurAirports"
"2489",2610,"Guararapes - Gilberto Freyre International Airport","Recife","Brazil","REC","SBRF",-8.12648963928223,-34.9235992431641,33,"-3","S","America/Fortaleza","airport","OurAirports"
"2490",2611,"Rio Grande","Rio Grande","Brazil","RIG","SBRG",-32.082617,-52.166542,27,"-3","S","America/Sao_Paulo","unknown","Legacy"
"2491",2612,"Santos Dumont Airport","Rio De Janeiro","Brazil","SDU","SBRJ",-22.9104995728,-43.1631011963,11,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2492",2613,"Leite Lopes Airport","Ribeirao Preto","Brazil","RAO","SBRP",-21.1363887786865,-47.776668548584,1806,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2493",2614,"Santa Cruz Air Force Base","Rio De Janeiro","Brazil","SNZ","SBSC",-22.9324,-43.719101,10,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2494",2615,"Professor Urbano Ernesto Stumpf Airport","Sao Jose Dos Campos","Brazil","SJK","SBSJ",-23.2292003631592,-45.861499786377,2120,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2495",2616,"Marechal Cunha Machado International Airport","Sao Luis","Brazil","SLZ","SBSL",-2.58536005020142,-44.2341003417969,178,"-3","S","America/Fortaleza","airport","OurAirports"
"2496",2618,"Congonhas Airport","Sao Paulo","Brazil","CGH","SBSP",-23.6261100769043,-46.6563873291016,2631,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2497",2619,"Prof. Eribelto Manoel Reino State Airport","Sao Jose Do Rio Preto","Brazil","SJP","SBSR",-20.8166007996,-49.40650177,1784,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2498",2620,"Base Aérea de Santos Airport","Santos","Brazil","SSZ","SBST",-23.9280567169189,-46.2997207641602,10,"-3","S","America/Sao_Paulo","airport","OurAirports"
"2499",2621,"Deputado Luiz Eduardo Magalhães International Airport","Salvador","Brazil","SSA","SBSV",-12.9086112976,-38.3224983215,64,"-3","S","America/Fortaleza","airport","OurAirports"
"2500",2622,"Trombetas Airport","Oriximina","Brazil","TMT","SBTB",-1.489599943161,-56.396800994873,287,"-3","S","America/Belem","airport","OurAirports"
"2501",2623,"Senador Petrônio Portela Airport","Teresina","Brazil","THE","SBTE",-5.0599398613,-42.8235015869,219,"-3","S","America/Fortaleza","airport","OurAirports"
"2502",2624,"Tefé Airport","Tefe","Brazil","TFF","SBTF",-3.38294005394,-64.7240982056,188,"-4","S","America/Boa_Vista","airport","OurAirports"
